Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [158]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [176]
[175]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**) [175]
                0.00    0.00      14/14          void std::_Destroy_aux<true>::__destroy<sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**) [135]
-----------------------------------------------
                0.00    0.00       7/14          std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::~vector() [300]
                0.00    0.00       7/14          void std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_in_if<IMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >, sc_core::sc_fifo_in_if<IMAGE>* const&) [295]
[176]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [176]
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**) [175]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [178]
[177]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [177]
                0.00    0.00      14/14          void std::_Destroy_aux<true>::__destroy<sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [136]
-----------------------------------------------
                0.00    0.00       7/14          std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::~vector() [307]
                0.00    0.00       7/14          void std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_in_if<SIMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >, sc_core::sc_fifo_in_if<SIMAGE>* const&) [302]
[178]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [178]
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [177]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [180]
[179]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [179]
                0.00    0.00      14/14          void std::_Destroy_aux<true>::__destroy<sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [137]
-----------------------------------------------
                0.00    0.00       7/14          std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::~vector() [314]
                0.00    0.00       7/14          void std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_out_if<IMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >, sc_core::sc_fifo_out_if<IMAGE>* const&) [309]
[180]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [180]
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [179]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [182]
[181]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [181]
                0.00    0.00      14/14          void std::_Destroy_aux<true>::__destroy<sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [138]
-----------------------------------------------
                0.00    0.00       7/14          std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::~vector() [321]
                0.00    0.00       7/14          void std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_out_if<SIMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >, sc_core::sc_fifo_out_if<SIMAGE>* const&) [316]
[182]    0.0    0.00    0.00      14         void std::_Destroy<sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [182]
                0.00    0.00      14/14          void std::_Destroy<sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [181]
-----------------------------------------------
                0.00    0.00       1/7           Monitor::Monitor(sc_core::sc_module_name) [362]
                0.00    0.00       1/7           DataIn::DataIn(sc_core::sc_module_name) [358]
                0.00    0.00       1/7           DataOut::DataOut(sc_core::sc_module_name) [360]
                0.00    0.00       1/7           Gaussian_Smooth::Gaussian_Smooth(sc_core::sc_module_name) [350]
                0.00    0.00       1/7           Apply_Hysteresis::Apply_Hysteresis(sc_core::sc_module_name) [352]
                0.00    0.00       1/7           DUT::DUT(sc_core::sc_module_name) [354]
                0.00    0.00       1/7           Platform::Platform(sc_core::sc_module_name) [369]
[183]    0.0    0.00    0.00       7         sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_in_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [207]
-----------------------------------------------
                0.00    0.00       1/7           Platform::~Platform() [370]
                0.00    0.00       1/7           DUT::~DUT() [355]
                0.00    0.00       1/7           Apply_Hysteresis::~Apply_Hysteresis() [353]
                0.00    0.00       1/7           Gaussian_Smooth::~Gaussian_Smooth() [351]
                0.00    0.00       1/7           DataOut::~DataOut() [361]
                0.00    0.00       1/7           DataIn::~DataIn() [359]
                0.00    0.00       1/7           Monitor::~Monitor() [363]
[184]    0.0    0.00    0.00       7         sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_in_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [208]
-----------------------------------------------
                0.00    0.00       1/7           Derivative_X_Y::Derivative_X_Y(sc_core::sc_module_name) [348]
                0.00    0.00       1/7           Apply_Hysteresis::Apply_Hysteresis(sc_core::sc_module_name) [352]
                0.00    0.00       2/7           Magnitude_X_Y::Magnitude_X_Y(sc_core::sc_module_name) [346]
                0.00    0.00       3/7           Non_Max_Supp::Non_Max_Supp(sc_core::sc_module_name) [344]
[185]    0.0    0.00    0.00       7         sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in() [185]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_in_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [209]
-----------------------------------------------
                0.00    0.00       1/7           Apply_Hysteresis::~Apply_Hysteresis() [353]
                0.00    0.00       1/7           Derivative_X_Y::~Derivative_X_Y() [349]
                0.00    0.00       2/7           Magnitude_X_Y::~Magnitude_X_Y() [347]
                0.00    0.00       3/7           Non_Max_Supp::~Non_Max_Supp() [345]
[186]    0.0    0.00    0.00       7         sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in() [186]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_in_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [210]
-----------------------------------------------
                0.00    0.00       1/7           Stimulus::Stimulus(sc_core::sc_module_name) [371]
                0.00    0.00       1/7           DataIn::DataIn(sc_core::sc_module_name) [358]
                0.00    0.00       1/7           DataOut::DataOut(sc_core::sc_module_name) [360]
                0.00    0.00       1/7           Non_Max_Supp::Non_Max_Supp(sc_core::sc_module_name) [344]
                0.00    0.00       1/7           Apply_Hysteresis::Apply_Hysteresis(sc_core::sc_module_name) [352]
                0.00    0.00       1/7           DUT::DUT(sc_core::sc_module_name) [354]
                0.00    0.00       1/7           Platform::Platform(sc_core::sc_module_name) [369]
[187]    0.0    0.00    0.00       7         sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_out_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [211]
-----------------------------------------------
                0.00    0.00       1/7           Platform::~Platform() [370]
                0.00    0.00       1/7           DUT::~DUT() [355]
                0.00    0.00       1/7           Apply_Hysteresis::~Apply_Hysteresis() [353]
                0.00    0.00       1/7           Non_Max_Supp::~Non_Max_Supp() [345]
                0.00    0.00       1/7           DataOut::~DataOut() [361]
                0.00    0.00       1/7           DataIn::~DataIn() [359]
                0.00    0.00       1/7           Stimulus::~Stimulus() [372]
[188]    0.0    0.00    0.00       7         sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_out_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [212]
-----------------------------------------------
                0.00    0.00       1/7           Gaussian_Smooth::Gaussian_Smooth(sc_core::sc_module_name) [350]
                0.00    0.00       2/7           Magnitude_X_Y::Magnitude_X_Y(sc_core::sc_module_name) [346]
                0.00    0.00       4/7           Derivative_X_Y::Derivative_X_Y(sc_core::sc_module_name) [348]
[189]    0.0    0.00    0.00       7         sc_core::sc_fifo_out<SIMAGE>::sc_fifo_out() [189]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_out_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [213]
-----------------------------------------------
                0.00    0.00       1/7           Gaussian_Smooth::~Gaussian_Smooth() [351]
                0.00    0.00       2/7           Magnitude_X_Y::~Magnitude_X_Y() [347]
                0.00    0.00       4/7           Derivative_X_Y::~Derivative_X_Y() [349]
[190]    0.0    0.00    0.00       7         sc_core::sc_fifo_out<SIMAGE>::~sc_fifo_out() [190]
                0.00    0.00       7/7           sc_core::sc_port<sc_core::sc_fifo_out_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [214]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::sc_fifo(int) [205]
[191]    0.0    0.00    0.00       7         sc_core::sc_fifo_in_if<SIMAGE>::sc_fifo_in_if() [191]
                0.00    0.00       7/7           sc_core::sc_fifo_nonblocking_in_if<SIMAGE>::sc_fifo_nonblocking_in_if() [199]
                0.00    0.00       7/7           sc_core::sc_fifo_blocking_in_if<SIMAGE>::sc_fifo_blocking_in_if() [195]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::~sc_fifo() [206]
[192]    0.0    0.00    0.00       7         sc_core::sc_fifo_in_if<SIMAGE>::~sc_fifo_in_if() [192]
                0.00    0.00       7/7           sc_core::sc_fifo_blocking_in_if<SIMAGE>::~sc_fifo_blocking_in_if() [196]
                0.00    0.00       7/7           sc_core::sc_fifo_nonblocking_in_if<SIMAGE>::~sc_fifo_nonblocking_in_if() [200]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::sc_fifo(int) [205]
[193]    0.0    0.00    0.00       7         sc_core::sc_fifo_out_if<SIMAGE>::sc_fifo_out_if() [193]
                0.00    0.00       7/7           sc_core::sc_fifo_nonblocking_out_if<SIMAGE>::sc_fifo_nonblocking_out_if() [201]
                0.00    0.00       7/7           sc_core::sc_fifo_blocking_out_if<SIMAGE>::sc_fifo_blocking_out_if() [197]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::~sc_fifo() [206]
[194]    0.0    0.00    0.00       7         sc_core::sc_fifo_out_if<SIMAGE>::~sc_fifo_out_if() [194]
                0.00    0.00       7/7           sc_core::sc_fifo_blocking_out_if<SIMAGE>::~sc_fifo_blocking_out_if() [198]
                0.00    0.00       7/7           sc_core::sc_fifo_nonblocking_out_if<SIMAGE>::~sc_fifo_nonblocking_out_if() [202]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in_if<SIMAGE>::sc_fifo_in_if() [191]
[195]    0.0    0.00    0.00       7         sc_core::sc_fifo_blocking_in_if<SIMAGE>::sc_fifo_blocking_in_if() [195]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in_if<SIMAGE>::~sc_fifo_in_if() [192]
[196]    0.0    0.00    0.00       7         sc_core::sc_fifo_blocking_in_if<SIMAGE>::~sc_fifo_blocking_in_if() [196]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_out_if<SIMAGE>::sc_fifo_out_if() [193]
[197]    0.0    0.00    0.00       7         sc_core::sc_fifo_blocking_out_if<SIMAGE>::sc_fifo_blocking_out_if() [197]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_out_if<SIMAGE>::~sc_fifo_out_if() [194]
[198]    0.0    0.00    0.00       7         sc_core::sc_fifo_blocking_out_if<SIMAGE>::~sc_fifo_blocking_out_if() [198]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in_if<SIMAGE>::sc_fifo_in_if() [191]
[199]    0.0    0.00    0.00       7         sc_core::sc_fifo_nonblocking_in_if<SIMAGE>::sc_fifo_nonblocking_in_if() [199]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in_if<SIMAGE>::~sc_fifo_in_if() [192]
[200]    0.0    0.00    0.00       7         sc_core::sc_fifo_nonblocking_in_if<SIMAGE>::~sc_fifo_nonblocking_in_if() [200]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_out_if<SIMAGE>::sc_fifo_out_if() [193]
[201]    0.0    0.00    0.00       7         sc_core::sc_fifo_nonblocking_out_if<SIMAGE>::sc_fifo_nonblocking_out_if() [201]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_out_if<SIMAGE>::~sc_fifo_out_if() [194]
[202]    0.0    0.00    0.00       7         sc_core::sc_fifo_nonblocking_out_if<SIMAGE>::~sc_fifo_nonblocking_out_if() [202]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::sc_fifo(int) [205]
[203]    0.0    0.00    0.00       7         sc_core::sc_fifo<SIMAGE>::init(int) [203]
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::buf_init(int) [204]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::init(int) [203]
[204]    0.0    0.00    0.00       7         sc_core::sc_fifo<SIMAGE>::buf_init(int) [204]
                0.00    0.00       7/558         SIMAGE::SIMAGE() [34]
-----------------------------------------------
                0.00    0.00       7/7           DUT::DUT(sc_core::sc_module_name) [354]
[205]    0.0    0.00    0.00       7         sc_core::sc_fifo<SIMAGE>::sc_fifo(int) [205]
                0.00    0.00       7/7           sc_core::sc_fifo_in_if<SIMAGE>::sc_fifo_in_if() [191]
                0.00    0.00       7/7           sc_core::sc_fifo_out_if<SIMAGE>::sc_fifo_out_if() [193]
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::init(int) [203]
-----------------------------------------------
                0.00    0.00       7/7           DUT::~DUT() [355]
[206]    0.0    0.00    0.00       7         sc_core::sc_fifo<SIMAGE>::~sc_fifo() [206]
                0.00    0.00       7/7           sc_core::sc_fifo_out_if<SIMAGE>::~sc_fifo_out_if() [194]
                0.00    0.00       7/7           sc_core::sc_fifo_in_if<SIMAGE>::~sc_fifo_in_if() [192]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
[207]    0.0    0.00    0.00       7         sc_core::sc_port<sc_core::sc_fifo_in_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [207]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::sc_port_b(int, sc_core::sc_port_policy) [215]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
[208]    0.0    0.00    0.00       7         sc_core::sc_port<sc_core::sc_fifo_in_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [208]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::~sc_port_b() [216]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in() [185]
[209]    0.0    0.00    0.00       7         sc_core::sc_port<sc_core::sc_fifo_in_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [209]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::sc_port_b(int, sc_core::sc_port_policy) [218]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in() [186]
[210]    0.0    0.00    0.00       7         sc_core::sc_port<sc_core::sc_fifo_in_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [210]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::~sc_port_b() [219]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
[211]    0.0    0.00    0.00       7         sc_core::sc_port<sc_core::sc_fifo_out_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port() [211]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::sc_port_b(int, sc_core::sc_port_policy) [221]
-----------------------------------------------
                0.00    0.00       7/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
[212]    0.0    0.00    0.00       7         sc_core::sc_port<sc_core::sc_fifo_out_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port() [212]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::~sc_port_b() [222]
